loan_id,monthly_income,origination_score_band,TOB_months,closing_principal_balance,original_loan_amount,product,original_loan_term,remaining_loan_term,delq_history,target
1350,24750,4,26,6000,7500,D,60,44,"0,0,0,0,0,0",0
1351,26250,6,26,6600,7800,D,60,49,"0,0,0,0,0,0",0
1352,8250,2,26,1800,2400,A,120,82,"0,1,0,0,0,0",0
1353,15000,3,23,4200,4500,A,60,41,"0,0,0,0,0,0",0
1354,20250,3,26,5100,6000,D,60,48,"1,1,1,2,2,3",0
1355,3750,5,26,900,1200,C,60,39,"1,1,1,0,0,0",0
1355,3750,5,26,900,1200,C,60,39,"1,1,1,0,0,0",0
1356,3000,8,26,900,900,A,72,50,"0,0,0,0,0,0",0
1357,5250,5,26,1200,1500,C,60,39,"0,0,0,0,0,0",0
1358,20250,3,26,4800,6000,D,60,45,"0,0,0,0,0,0",0
1359,15000,3,25,4500,4500,A,192,142,"0,0,0,0,0,0",0
1360,32250,3,22,8700,9600,A,60,42,"0,0,0,0,0,0",1
1361,6000,6,25,1800,1800,A,66,45,"0,0,0,0,0,0",0
1362,6000,1,25,1800,1800,A,66,45,"0,0,0,0,0,0",1
1363,5250,5,25,900,1500,C,36,19,"0,0,0,0,0,0",1
1363,5250,5,25,900,1500,C,36,19,"0,0,0,0,0,0",1
1364,9750,3,24,2400,3000,D,60,47,"0,0,0,0,0,0",0
1364,9750,3,24,2400,3000,D,60,47,"0,0,0,0,0,0",0
1365,20250,3,25,5400,6000,D,60,55,"1,0,0,0,0,0",0
1366,20250,3,25,4800,6000,D,60,46,"1,0,0,0,0,0",0
1367,15750,3,25,3900,4800,D,60,46,"0,0,0,0,0,0",1
1368,11250,4,25,1800,3300,D,60,29,"0,0,0,0,0,0",1
1369,20250,1,25,5100,6000,D,60,50,"0,0,0,0,0,0",0
1369,20250,1,25,5100,6000,D,60,50,"0,0,0,0,0,0",0
1370,8250,3,23,2100,2400,A,60,41,"1,0,0,0,0,0",1
1371,750,3,25,300,300,C,36,16,"1,0,0,0,0,0",0
1372,6750,3,24,1800,2100,A,120,101,"0,0,0,0,0,0",0
1373,18750,2,24,4800,5700,D,60,51,"1,1,1,0,0,0",0
1374,,1,,,,D,60,54,,1
1375,3000,5,24,300,900,C,36,17,"1,0,0,0,0,0",1
1376,6750,4,20,2100,2100,A,60,44,"0,0,0,0,0,0",0
1377,18750,2,24,4200,5700,D,60,44,"1,1,1,0,0,0",1
1378,8250,1,24,1800,2400,D,60,47,"0,0,0,0,0,0",0
1379,9750,3,24,2400,3000,D,60,49,"0,2,2,1,1,0",1
1380,5250,5,24,1200,1500,D,60,47,"0,0,0,0,0,0",1
1381,9750,2,24,2700,3000,D,60,47,"0,0,0,0,0,0",0
1382,8250,1,24,2400,2400,A,63,43,"0,0,0,0,0,0",0
1383,5250,3,23,600,1500,D,60,18,"0,0,0,0,0,0",1
1383,5250,3,23,600,1500,D,60,18,"0,0,0,0,0,0",1
1384,20250,3,24,5100,6000,D,60,47,"0,0,0,0,0,0",0
1385,15000,3,23,4200,4500,A,60,41,"0,0,0,0,0,0",0
1386,2250,4,24,300,600,C,36,17,"0,0,0,0,0,0",1
1387,24750,4,23,6600,7500,D,60,52,"0,0,1,1,0,3",1
1388,6000,4,23,1500,1800,D,60,48,"0,0,0,0,0,0",1
1389,6750,2,22,1800,2100,A,60,42,"0,0,0,0,0,0",0
1390,18000,4,23,4500,5400,D,60,48,"0,0,0,0,0,0",1
1391,24000,7,23,6600,7200,A,36,17,"0,0,0,0,0,0",1
1392,24750,4,23,6900,7500,D,60,54,"0,0,0,0,0,0",0
1393,2250,3,23,300,600,C,36,18,"0,0,0,0,0,0",1
1394,6750,6,23,2100,2100,A,36,17,"0,0,0,0,0,0",1
1395,9000,5,21,2100,2700,A,60,43,"0,1,0,1,0,1",0
1396,8250,3,22,2100,2400,A,123,95,"0,0,0,0,0,0",1
1397,3750,3,22,1200,1200,A,60,42,"0,0,0,0,0,0",1
1398,12000,2,22,3300,3600,D,60,49,"0,0,2,1,0,0",1
1399,3000,4,21,900,900,A,72,55,"0,0,0,0,0,0",1
1400,3750,4,22,900,1200,D,60,49,"0,0,0,0,0,0",0
1401,9750,6,22,2700,3000,A,36,18,"0,0,0,0,1,1",1
1402,2250,7,22,300,600,A,36,19,"0,0,0,0,0,0",0
1403,9750,5,21,2700,3000,A,123,96,"0,0,0,0,0,0",0
1404,9000,3,22,2100,2700,D,60,43,"0,0,0,0,0,0",0
1405,9000,5,21,1200,2700,A,24,8,"0,0,0,0,0,0",0
1406,14250,6,20,4200,4200,A,72,56,"0,0,0,0,0,0",1
1407,,5,,,,A,60,44,,1
1408,8250,1,21,1800,2400,A,60,44,"0,1,0,0,0,1",1
1408,8250,1,21,1800,2400,A,60,44,"0,1,0,0,0,1",1
1409,6000,8,21,1800,1800,A,66,49,"0,0,0,0,0,0",1
1410,9750,3,19,3000,3000,A,72,57,"0,0,0,0,0,0",0
1411,8250,3,21,2100,2400,A,60,43,"0,0,0,0,0,0",0
1412,8250,4,19,2100,2400,A,66,51,"0,0,0,0,0,0",1
1413,12750,1,21,3900,3900,A,180,138,"0,0,0,0,0,0",0
1414,15000,5,21,4500,4500,A,60,43,"0,0,0,0,1,0",0
1415,6000,2,20,1800,1800,A,60,44,"1,0,0,0,0,0",0
1416,9000,1,21,2700,2700,A,66,49,"0,0,0,0,0,0",0
1416,9000,1,21,2700,2700,A,66,49,"0,0,0,0,0,0",0
1417,15000,4,19,4200,4500,A,60,45,"0,0,0,0,0,0",1
1418,2250,2,20,600,600,A,60,45,"0,0,0,0,0,0",1
1419,,3,,,,D,60,51,,1
1420,3750,3,20,1200,1200,A,60,44,"0,0,0,0,0,0",0
1421,12750,3,20,3600,3900,A,60,44,"0,0,0,0,0,0",0
1422,12750,5,20,3600,3900,A,123,99,"0,0,0,0,0,0",1
1423,6750,5,20,2100,2100,A,66,50,"0,0,0,0,0,0",1
1424,2250,3,20,300,600,C,42,27,"0,0,0,0,0,0",1
1425,12000,3,20,3600,3600,A,180,165,"0,0,0,0,0,0",0
1426,9000,5,20,2700,2700,A,66,50,"0,0,0,0,0,0",0
1427,3000,5,19,900,900,A,66,51,"0,0,0,0,0,0",0
1428,750,5,19,300,300,C,24,10,"0,0,0,0,0,0",0
1429,3750,5,19,600,1200,A,24,10,"0,0,0,0,0,0",0
1429,3750,5,19,600,1200,A,24,10,"0,0,0,0,0,0",0
1430,6000,7,19,1500,1800,A,36,21,"0,0,0,0,0,0",0
1431,,6,,,,A,72,57,,0
1432,9000,5,19,2400,2700,A,120,104,"1,1,1,0,0,1",0
1433,33000,5,15,9600,9900,A,180,153,"0,0,0,0,0,0",1
1434,,4,,,,A,120,98,,0
1435,18000,3,19,4800,5400,D,60,52,"0,0,0,0,0,0",0
1436,3000,1,18,900,900,A,123,100,"0,0,0,0,0,0",0
1437,5250,8,18,1500,1500,A,63,50,"0,0,1,0,0,0",0
1437,5250,8,18,1500,1500,A,63,50,"0,0,1,0,0,0",0
1438,6750,5,18,1800,2100,A,66,52,"1,1,1,0,1,0",0
1439,30000,4,16,9000,9000,A,66,54,"1,1,1,1,0,0",0
1440,3750,7,18,1200,1200,A,72,58,"0,0,0,0,0,0",0
1441,9000,5,18,2400,2700,A,120,98,"0,0,0,0,0,0",1
1441,9000,5,18,2400,2700,A,120,98,"0,0,0,0,0,0",1
1442,20250,1,18,5400,6000,D,60,53,"0,0,0,0,0,0",1
1443,6750,4,17,1500,2100,A,36,24,"0,0,0,0,0,0",0
1444,30000,6,18,8100,9000,D,60,53,"0,0,0,0,0,0",1
1445,3000,6,18,900,900,A,66,52,"0,0,0,0,0,0",1
1446,6750,5,18,2100,2100,A,66,52,"0,2,1,1,0,1",1
1447,,5,,,,D,60,53,,1
1448,3000,1,18,900,900,A,72,58,"0,0,0,0,0,0",1
1449,750,5,18,300,300,C,36,23,"0,0,0,0,0,0",1
1450,3750,4,17,1200,1200,C,60,48,"0,0,0,0,0,0",0
1451,,4,,,,D,60,53,,0
1452,9750,4,17,1800,3000,A,24,12,"1,0,0,0,0,0",0
1453,11250,1,17,3300,3300,A,66,53,"1,0,0,0,0,0",0
1454,750,5,17,300,300,C,36,24,"0,0,0,0,0,0",1
1455,3000,5,17,900,900,A,66,53,"0,0,0,0,0,0",0
1456,5250,2,17,1200,1500,A,51,39,"0,0,1,0,0,0",0
1457,8250,5,16,2100,2400,D,60,55,"0,0,0,0,0,0",0
1457,8250,5,16,2100,2400,D,60,55,"0,0,0,0,0,0",0
1458,2250,3,17,600,600,A,63,50,"0,0,0,0,0,0",0
1459,9750,3,16,2700,3000,D,60,55,"0,0,0,0,0,0",0
1460,6000,6,16,1800,1800,A,66,54,"1,1,1,0,0,0",1
1461,2250,2,16,600,600,C,42,31,"1,0,0,0,0,0",0
1461,2250,2,16,600,600,C,42,31,"1,0,0,0,0,0",0
1462,15750,1,16,4800,4800,A,36,24,"0,0,0,0,0,0",0
1463,9000,1,14,2700,2700,A,120,110,"0,0,0,0,0,0",0
1464,3750,1,15,1200,1200,D,60,56,"0,0,0,0,0,0",0
1465,2250,3,15,600,600,C,36,26,"2,3,1,1,0,0",1
1466,30000,2,15,9000,9000,B,60,49,"0,0,0,0,0,0",0
1467,17250,4,12,5100,5100,A,66,58,"0,0,0,0,0,0",0
1468,6750,3,15,2100,2100,A,66,55,"0,0,0,0,0,0",0
1469,5250,4,15,1500,1500,D,60,56,"0,0,0,0,0,0",1
1470,8250,3,15,2100,2400,A,63,52,"0,0,0,0,0,0",0
1471,6000,6,14,1800,1800,C,66,57,"1,0,0,0,0,0",1
1472,6000,2,15,1800,1800,A,66,55,"0,0,0,0,0,0",0
1473,750,5,15,300,300,C,39,29,"0,0,0,0,0,0",0
1474,6000,5,14,1800,1800,D,60,57,"0,0,0,0,0,0",1
1474,6000,5,14,1800,1800,D,60,57,"0,0,0,0,0,0",1
1475,39750,4,11,12000,12000,A,63,56,"1,0,0,0,0,0",0
1476,5250,3,14,1200,1500,C,60,51,"0,0,2,1,1,0",0
1477,5250,5,14,1500,1500,D,60,57,"0,0,0,0,0,0",1
1478,8250,5,12,2400,2400,A,66,58,"0,0,0,0,0,0",0
1479,15000,4,13,4200,4500,B,60,51,"0,0,0,0,0,0",0
1480,21750,7,13,6600,6600,A,183,101,"0,0,0,0,0,0",0
1481,9750,3,13,2700,3000,B,60,51,"2,1,0,0,0,0",1
1482,9000,5,11,2700,2700,A,123,116,"1,1,1,0,0,0",0
1483,5250,4,13,600,1500,C,12,4,"0,0,0,0,0,0",0
1484,9000,3,11,2700,2700,A,66,59,"0,0,0,0,0,0",0
1485,2250,6,12,600,600,C,42,35,"0,0,0,0,0,0",0
1486,750,3,12,300,300,D,12,11,"0,0,0,0,0,0",1
1487,2250,2,12,300,600,C,39,9,"0,0,0,0,0,0",0
1488,5250,4,11,1500,1500,D,60,60,"0,0,0,0,0,0",1
1489,3000,4,12,600,900,C,36,29,"0,0,0,0,0,0",0
1490,50250,2,11,15000,15000,B,60,53,"0,0,0,0,0,0",0
1491,5250,5,11,1500,1500,A,60,53,"0,0,0,0,0,0",0
1492,3000,3,11,600,900,C,24,18,"1,0,0,0,0,0",0
1493,9750,4,11,3000,3000,B,60,53,"0,0,0,0,0,0",0
1494,5250,6,10,1500,1500,A,84,79,"0,0,0,0,0,0",0
1495,14250,3,11,3900,4200,B,60,53,"1,0,0,0,0,0",0
1496,5250,5,11,1500,1500,D,60,60,"0,0,0,0,0,0",1
1497,54000,3,10,16200,16200,B,60,54,"0,0,0,0,0,0",0
1498,8250,5,6,2400,2400,A,60,58,"0,0,0,0,0,0",0
1499,2250,5,11,300,600,C,24,18,"0,0,0,0,0,0",0
1500,750,5,7,300,300,A,120,118,"0,0,0,0,0,0",0
1501,2250,5,11,600,600,C,36,30,"0,0,0,0,0,0",0
1501,2250,5,11,600,600,C,36,30,"0,0,0,0,0,0",0
1502,5250,5,11,900,1500,C,12,6,"0,0,0,0,0,0",0
1503,2250,5,11,300,600,C,12,6,"0,0,0,0,0,0",0
1503,2250,5,11,300,600,C,12,6,"0,0,0,0,0,0",0
1504,3000,2,9,900,900,A,36,32,"1,0,0,0,0,0",0
1505,6750,3,8,1800,2100,B,60,56,"0,0,0,0,0,0",0
1506,3750,3,9,1200,1200,A,63,58,"0,0,0,0,0,0",0
1506,3750,3,9,1200,1200,A,63,58,"0,0,0,0,0,0",0
1507,14250,5,10,4200,4200,A,180,175,"0,0,0,0,0,0",0
1508,18000,6,10,5400,5400,A,60,54,"0,0,0,0,0,0",1
1509,,4,,,,D,60,61,,0
1510,,3,,,,A,63,58,,1
1511,,3,,,,C,36,32,,1
1512,3000,2,9,900,900,A,120,114,"0,0,0,0,0,0",0
1513,,7,,,,C,36,32,,0
1514,18000,4,8,5400,5400,A,180,177,"1,0,0,0,0,0",0
1515,8250,4,7,2100,2400,B,60,58,"0,0,0,0,0,0",0
1516,,3,,,,C,36,34,,0
1517,9750,2,6,3000,3000,D,60,65,"0,0,0,0,0,0",1
1518,5250,4,7,1500,1500,D,60,60,"0,0,0,0,0,0",0
1519,5250,3,6,1500,1500,C,12,11,"0,0,0,0,0,0",0
1520,8250,4,6,2400,2400,A,36,35,"0,0,0,0,0,0",0
1521,2250,5,6,600,600,C,12,11,"0,0,0,0,0,0",0
1522,3750,5,6,1200,1200,D,60,65,"0,0,0,0,0,0",0
1523,9750,7,6,3000,3000,D,60,65,"0,0,0,0,0,0",1
1524,2250,6,6,600,600,C,36,35,"0,0,0,0,0,0",0
1525,,5,,,,B,24,5,,0
1526,39000,5,82,12000,19500,B,60,42,"0,1,0,0,0,0",0
1527,18000,5,78,4500,9000,B,60,46,"0,0,1,0,0,0",0
1528,23250,3,76,6500,11500,B,60,48,"1,1,0,1,0,0",1
1529,12000,3,74,3500,6000,B,60,50,"1,0,0,0,0,0",0
1530,60000,5,72,22500,30000,B,60,52,"0,0,0,0,0,0",0
1530,60000,5,72,22500,30000,B,60,52,"0,0,0,0,0,0",0
1531,15750,3,71,4500,8000,B,59,52,"0,0,0,0,0,0",0
1532,51000,3,70,21000,25500,B,60,54,"0,0,0,0,0,0",1
1533,6000,4,68,1000,3000,B,23,19,"0,0,0,0,0,0",1
1534,26250,5,68,8000,13000,B,60,56,"0,0,0,0,0,0",1
1535,15000,4,66,4500,7500,B,60,58,"0,0,0,0,0,0",0
1536,20250,6,64,6000,10000,B,60,0,"0,0,0,0,0,0",1
1537,20250,4,64,8500,10000,B,60,0,"1,0,0,0,0,0",0
1538,12750,4,64,4000,6500,B,60,0,"1,0,0,0,0,0",0
1539,33000,3,63,11500,16500,B,60,1,"0,0,0,0,0,0",0
1540,9750,5,63,500,5000,B,60,2,"0,0,0,0,0,0",0
1541,12750,4,63,5000,6500,A,60,1,"0,0,0,0,0,0",0
1542,6750,3,62,1500,3500,A,60,2,"0,0,0,0,0,0",0
1543,15750,3,60,5500,8000,B,60,4,"1,2,0,1,1,1",0
1544,15000,4,62,5000,7500,B,60,2,"1,1,1,2,3,3",1
1545,3000,3,60,1000,1500,A,60,4,"0,0,0,0,0,0",1
1546,9750,3,61,3500,5000,B,60,3,"0,0,0,0,0,0",0
1547,21750,4,61,7500,11000,B,60,3,"0,0,0,0,0,0",0
1548,27000,5,60,2000,13500,A,60,8,"0,0,0,0,0,0",0
1549,12750,3,60,3000,6500,B,60,4,"0,0,0,0,0,0",0
1549,12750,3,60,3000,6500,B,60,4,"0,0,0,0,0,0",0
1550,87000,3,58,35000,43500,B,60,6,"1,1,1,1,0,1",0
1551,30750,3,57,8000,15500,B,60,7,"0,0,0,0,0,0",0
1552,9750,3,57,4000,5000,B,60,7,"0,0,0,0,0,0",0
1552,9750,3,57,4000,5000,B,60,7,"0,0,0,0,0,0",0
1553,14250,3,56,5000,7000,B,60,8,"0,0,0,0,0,0",0
1554,9000,3,56,4000,4500,A,60,8,"0,0,0,0,0,0",1
1555,23250,5,54,7500,11500,B,60,10,"0,0,0,0,0,0",0
1556,,5,,,,A,60,10,,1
1557,11250,8,55,4500,5500,A,60,9,"0,0,0,0,0,0",1
1557,11250,8,55,4500,5500,A,60,9,"0,0,0,0,0,0",1
1558,12750,6,54,4500,6500,A,60,10,"1,1,1,1,1,0",0
1559,12750,5,51,5500,6500,A,60,12,"0,0,0,0,0,0",0
1560,18000,3,52,5500,9000,B,60,12,"0,0,0,0,0,0",0
1561,6000,4,52,2500,3000,A,60,12,"0,0,0,0,0,0",1
1562,8250,2,51,3000,4000,A,63,16,"0,0,0,0,0,0",0
1563,42750,3,50,20000,21500,B,60,14,"0,0,0,0,0,0",0
1564,15000,5,50,6500,7500,A,60,14,"0,0,0,0,0,0",0
1565,8250,6,50,1000,4000,B,60,14,"0,0,0,0,0,0",0
1566,20250,2,50,7500,10000,B,60,14,"0,0,0,0,0,0",0
1567,17250,3,50,7000,8500,A,60,14,"0,0,0,0,0,0",0
1568,14250,5,50,6000,7000,B,60,14,"0,0,0,0,0,0",1
1568,14250,5,50,6000,7000,B,60,14,"0,0,0,0,0,0",1
1569,27000,3,50,12500,13500,B,60,14,"0,0,0,0,0,0",0
1570,27750,4,49,12500,14000,B,60,15,"0,0,0,0,0,1",1
1571,18750,5,49,7000,9500,A,60,15,"0,0,0,0,0,0",0
1572,12000,5,48,5000,6000,A,60,16,"0,0,0,0,0,0",1
1573,9750,3,49,4500,5000,A,60,15,"0,0,0,0,0,0",0
1574,3750,3,48,500,2000,B,60,17,"0,0,0,0,0,0",0
1575,,5,,,,A,60,15,,0
1576,8250,5,47,3500,4000,A,60,17,"0,0,0,0,1,0",0
1577,3000,6,47,1000,1500,A,60,17,"0,0,1,0,0,0",1
1578,45000,4,46,19000,22500,B,60,18,"0,0,0,0,0,0",0
1579,6750,3,41,3000,3500,A,60,23,"0,0,0,0,0,0",1
1579,6750,3,41,3000,3500,A,60,23,"0,0,0,0,0,0",1
1580,3750,5,39,1500,2000,A,60,24,"0,0,0,0,0,0",1
1581,12000,6,39,3000,6000,B,60,26,"0,0,0,1,0,0",1
1581,12000,6,39,3000,6000,B,60,26,"0,0,0,1,0,0",1
1582,,4,,,,A,60,27,,0
1583,3750,4,35,2000,2000,A,60,29,"0,0,0,0,0,0",0
1584,36750,8,34,17000,18500,A,60,30,"0,0,0,0,0,0",0
1585,9000,4,36,3500,4500,B,60,28,"0,0,0,0,0,0",0
1586,15750,5,33,7500,8000,A,60,31,"0,0,0,0,0,0",1
1587,6750,4,35,2500,3500,B,60,29,"1,1,1,0,0,0",0
1588,9750,3,35,4500,5000,B,60,29,"0,0,0,0,0,0",0
1589,12750,4,34,6000,6500,A,60,30,"0,0,0,0,0,0",1
1590,12750,3,33,6000,6500,B,60,31,"0,0,0,0,0,0",1
1591,9000,4,32,4000,4500,A,60,32,"0,0,0,0,0,0",0
1591,9000,4,32,4000,4500,A,60,32,"0,0,0,0,0,0",0
1592,8250,1,30,3500,4000,A,60,34,"0,0,0,0,0,0",0
1593,71250,4,32,33000,35500,B,60,32,"0,0,0,0,0,0",1
1594,5250,4,31,2500,2500,A,60,33,"0,0,0,0,0,0",1
1595,6750,5,32,2500,3500,B,60,32,"0,0,0,0,0,0",0
1596,15000,1,28,7000,7500,A,60,36,"0,1,0,0,0,0",0
1597,36750,3,30,14500,18500,B,60,34,"0,0,0,0,0,0",1
1598,5250,4,29,2500,2500,A,60,35,"1,1,1,1,1,1",0
1598,5250,4,29,2500,2500,A,60,35,"1,1,1,1,1,1",0
1599,24000,5,29,10000,12000,B,60,35,"0,0,0,0,0,0",0
1599,24000,5,29,10000,12000,B,60,35,"0,0,0,0,0,0",0
1600,3000,5,27,500,1500,A,36,14,"0,0,0,0,0,0",0
1601,6750,2,27,3500,3500,A,60,37,"0,0,0,0,0,0",0
1602,5250,3,26,2000,2500,B,60,38,"0,0,1,0,0,0",0
1603,12000,6,25,4500,6000,B,60,39,"0,0,0,0,0,0",0
1604,15000,5,24,7000,7500,A,60,40,"0,0,1,0,0,0",0
1605,2250,1,25,1000,1000,A,60,39,"0,0,0,0,0,0",0
1606,,5,,,,B,60,40,,1
1607,15750,5,24,7000,8000,B,60,40,"1,0,0,0,0,0",1
1608,15750,5,22,7500,8000,A,60,42,"0,0,0,0,0,0",1
1609,2250,1,24,500,1000,A,60,39,"0,0,1,1,0,0",0
1610,24000,3,24,10000,12000,B,60,47,"0,0,0,1,0,0",0
1611,750,4,24,500,500,A,60,40,"1,3,2,1,0,0",0
1612,12000,5,24,5500,6000,B,60,40,"2,2,3,1,1,0",1
1613,45750,3,23,22000,23000,B,60,41,"0,0,0,0,0,0",0
1614,20250,2,22,10000,10000,A,60,42,"0,0,0,0,0,0",0
1615,9000,3,20,4000,4500,A,60,44,"0,0,0,0,0,0",0
1616,17250,4,22,7000,8500,B,60,42,"0,0,0,0,0,0",0
1617,8250,5,22,3500,4000,A,60,42,"0,0,0,0,0,0",1
1618,6750,5,21,3500,3500,A,60,43,"0,0,0,0,0,0",1
1619,14250,4,21,7000,7000,A,60,43,"0,0,0,0,0,0",0
1620,3750,4,21,1500,2000,B,48,32,"0,0,0,0,0,0",0
1620,3750,4,21,1500,2000,B,48,32,"0,0,0,0,0,0",0
1621,9000,5,21,4500,4500,A,60,43,"0,0,0,0,0,0",1
1622,3000,2,21,1000,1500,A,36,20,"0,0,0,0,0,0",0
1623,14250,5,20,7000,7000,A,60,44,"0,0,0,0,0,0",1
1624,3750,5,19,2000,2000,A,60,45,"0,0,0,0,0,0",1
1625,8250,6,18,3000,4000,A,60,47,"0,0,0,0,0,0",0
1625,8250,6,18,3000,4000,A,60,47,"0,0,0,0,0,0",0
1626,15000,3,17,7500,7500,A,60,47,"0,0,0,0,0,0",0
1627,11250,4,17,5500,5500,B,60,47,"0,0,0,0,0,0",0
1628,,5,,,,A,60,51,,0
1629,42750,2,13,21500,21500,B,60,51,"0,0,0,0,0,0",0
1630,3750,5,13,1500,2000,C,60,45,"0,0,0,0,0,0",1
1630,3750,5,13,1500,2000,C,60,45,"0,0,0,0,0,0",1
1631,11250,5,12,5500,5500,A,36,28,"0,0,0,0,0,0",1
1632,24750,2,13,12500,12500,B,60,51,"0,0,0,0,0,0",0
1632,24750,2,13,12500,12500,B,60,51,"0,0,0,0,0,0",0
1633,21000,2,13,10500,10500,B,60,51,"0,0,0,0,0,0",0
1634,8250,4,12,4000,4000,B,60,52,"0,0,0,0,0,0",0
1635,21750,5,12,10500,11000,B,60,52,"0,0,0,0,0,0",0
1636,9750,4,12,5000,5000,B,60,52,"1,0,0,0,0,0",0
1637,12000,3,12,6000,6000,A,60,52,"0,0,0,0,0,0",0
1638,15000,2,12,7500,7500,B,60,52,"0,0,0,0,0,0",0
1639,9750,5,12,4500,5000,B,60,53,"1,0,0,0,0,0",0
1640,5250,3,12,2500,2500,B,60,53,"0,0,0,0,0,0",0
1640,5250,3,12,2500,2500,B,60,53,"0,0,0,0,0,0",0
1641,12750,3,10,6500,6500,A,60,54,"1,1,0,0,0,0",0
1642,27750,6,9,14000,14000,A,60,55,"0,0,0,0,0,0",0
1643,3000,8,10,1500,1500,A,36,30,"1,1,0,0,0,0",0
1644,5250,5,9,2500,2500,A,60,55,"0,0,0,0,0,0",0
1645,5250,4,10,2500,2500,A,36,30,"1,0,1,0,0,0",0
1646,8250,5,8,4000,4000,A,60,56,"0,0,0,0,0,0",1
1647,14250,5,9,7000,7000,B,60,55,"0,0,0,0,0,0",0
1648,21750,6,8,11000,11000,A,36,32,"0,0,0,0,0,0",1
1649,9750,4,8,5000,5000,A,60,56,"0,0,0,0,0,0",1
1650,39750,6,7,20000,20000,A,60,57,"0,0,0,0,0,0",1
1651,,2,,,,A,36,35,,0
1652,5250,8,7,2500,2500,A,36,34,"0,0,0,0,0,0",0
1653,,3,,,,A,36,34,,0
1654,5250,5,6,2500,2500,A,12,11,"0,0,0,0,0,0",0
1654,5250,5,6,2500,2500,A,12,11,"0,0,0,0,0,0",0
1655,12000,3,61,4000,6000,B,60,3,"0,0,0,0,0,0",0
1656,11250,3,49,5000,5500,B,60,15,"0,0,0,0,0,0",0
1657,15750,7,48,7000,8000,A,60,16,"0,0,0,0,0,0",1
1658,8250,3,49,2500,4000,B,60,15,"0,0,0,0,1,0",0
1659,54750,5,48,24000,27500,B,60,16,"1,0,0,1,0,0",1
1660,15750,3,45,5500,8000,A,60,19,"3,3,2,2,1,0",0
1661,14250,4,48,6000,7000,A,60,16,"0,0,0,0,0,0",0
1662,50250,4,48,21500,25000,B,60,16,"1,1,1,0,0,0",1
1663,14250,4,47,5500,7000,B,60,17,"0,0,0,0,0,1",0
1664,45750,4,47,19500,23000,B,60,17,"0,0,0,0,0,0",0
1665,17250,4,47,7500,8500,B,60,17,"0,2,1,0,0,0",1
1666,24000,3,46,10000,12000,B,60,18,"1,0,0,0,0,0",0
1667,11250,5,46,4000,5500,B,60,18,"0,0,0,0,0,0",0
1667,11250,5,46,4000,5500,B,60,18,"0,0,0,0,0,0",0
1668,20250,3,44,9500,10000,B,60,20,"0,0,0,0,0,0",0
1669,26250,5,40,11500,13000,A,60,24,"0,0,0,0,0,0",0
1670,15750,4,44,6500,8000,B,60,20,"0,0,0,0,0,0",1
1671,14250,3,44,6500,7000,B,60,20,"0,0,0,0,0,0",0
1672,15000,4,43,4500,7500,B,60,21,"0,0,0,0,0,0",0
1673,39000,3,43,18000,19500,B,60,21,"1,1,2,1,0,1",0
1674,6000,5,43,2500,3000,A,60,21,"2,2,1,0,0,0",0
1675,5250,5,43,2500,2500,A,60,21,"0,0,1,0,0,0",0
1676,9000,4,43,3000,4500,B,60,21,"0,0,0,0,0,0",1
1677,6000,4,42,2500,3000,A,60,22,"1,1,1,1,1,1",0
1678,12750,4,41,5000,6500,B,60,23,"0,1,0,0,0,0",1
1679,9000,2,41,4000,4500,B,60,23,"0,0,0,0,0,0",0
1680,15750,4,41,6500,8000,B,60,23,"0,0,0,0,0,0",0
1681,68250,5,41,29500,34000,B,60,23,"0,0,0,0,0,0",0
1682,9750,3,41,4000,5000,B,60,23,"0,0,0,0,0,0",0
1682,9750,3,41,4000,5000,B,60,23,"0,0,0,0,0,0",0
1683,,3,,,,B,60,24,,0
1684,30000,5,39,13500,15000,B,60,25,"0,0,0,0,0,0",1
1685,15000,5,39,6000,7500,B,60,25,"0,0,0,0,0,0",0
1686,3750,5,39,1500,2000,A,60,25,"1,1,1,0,0,0",0
1687,6000,5,39,1500,3000,B,60,26,"0,0,1,0,0,0",0
1688,,4,,,,B,60,25,,0
1689,57000,3,38,28000,28500,B,60,26,"1,0,1,0,0,1",1
1690,23250,3,37,10500,11500,B,60,27,"0,1,0,0,0,0",0
1691,9000,2,37,4000,4500,B,60,27,"0,0,0,0,0,0",0
1692,20250,3,37,8000,10000,B,60,27,"0,0,0,0,0,0",0
1693,18000,5,37,8000,9000,B,60,27,"2,2,1,1,0,0",1
1694,27750,2,36,12500,14000,B,60,28,"0,0,0,0,0,0",0
1695,15000,3,34,7000,7500,A,60,30,"0,0,0,0,0,0",0
1696,39750,5,35,18000,20000,A,60,29,"1,1,1,1,1,1",1
1697,17250,5,35,7500,8500,B,60,29,"0,1,0,0,0,0",0
1698,9750,3,34,3000,5000,A,60,31,"0,0,0,0,0,0",0
1699,51000,7,31,23500,25500,A,60,33,"0,0,0,0,1,0",0
1700,8250,3,34,3500,4000,A,60,30,"0,0,0,0,0,0",1
1701,3750,4,34,1500,2000,A,60,30,"0,0,0,0,0,0",0
1702,9000,2,33,4000,4500,A,60,31,"0,0,0,0,0,0",0
1703,68250,4,33,33000,34000,B,60,31,"1,1,1,1,1,0",0
1704,,1,,,,A,60,32,,0
1705,12000,3,33,5000,6000,B,60,31,"0,1,0,0,0,0",0
1706,3750,2,27,1000,2000,A,36,14,"0,0,0,0,1,0",0
